,date,NO2,PM1,PM10,PM2.5,station_name,latitude,longitude
15164,2024-12-28,,,91.14,82.2,"Rozybakieva, 270",43.214958,76.893317
15165,2024-12-29,,,86.53,84.47,"Rozybakieva, 270",43.214958,76.893317
15166,2024-12-30,,,40.93,34.5,"Rozybakieva, 270",43.214958,76.893317
15167,2024-12-31,,,82.27,74.8,"Rozybakieva, 270",43.214958,76.893317
15168,2025-01-01,,,58.23,46.38,"Rozybakieva, 270",43.214958,76.893317
15169,2025-01-02,,,25.53,24.1,"Rozybakieva, 270",43.214958,76.893317
15170,2025-01-03,,,56.27,45.47,"Rozybakieva, 270",43.214958,76.893317
15171,2025-01-04,,,55.67,44.8,"Rozybakieva, 270",43.214958,76.893317
15172,2025-01-05,,,44.72,36.59,"Rozybakieva, 270",43.214958,76.893317
15173,2025-01-27,,,22.47,20.87,"Rozybakieva, 270",43.214958,76.893317
15174,2025-01-28,,,45.97,38.33,"Rozybakieva, 270",43.214958,76.893317
15175,2025-01-29,,,52.6,42.6,"Rozybakieva, 270",43.214958,76.893317
15176,2025-01-30,,,30.27,31.07,"Rozybakieva, 270",43.214958,76.893317
15177,2025-01-31,,,29.84,26.87,"Rozybakieva, 270",43.214958,76.893317
15178,2025-02-01,,,51.2,41.67,"Rozybakieva, 270",43.214958,76.893317
15179,2025-02-02,,,91.27,85.47,"Rozybakieva, 270",43.214958,76.893317
15180,2025-02-10,,,64.2,52.6,"Rozybakieva, 270",43.214958,76.893317
15181,2025-02-11,,,73.59,67.93,"Rozybakieva, 270",43.214958,76.893317
15182,2025-02-12,,,68.77,57.2,"Rozybakieva, 270",43.214958,76.893317
15183,2025-02-13,,,84.6,76.9,"Rozybakieva, 270",43.214958,76.893317
15184,2025-02-14,,,89.84,80.0,"Rozybakieva, 270",43.214958,76.893317
15185,2025-02-15,,,52.7,42.6,"Rozybakieva, 270",43.214958,76.893317
15186,2025-02-16,,,84.57,78.34,"Rozybakieva, 270",43.214958,76.893317
15187,2025-02-17,,,80.08,72.77,"Rozybakieva, 270",43.214958,76.893317
15188,2025-02-18,,,92.13,83.47,"Rozybakieva, 270",43.214958,76.893317
15189,2025-02-19,,,86.2,79.67,"Rozybakieva, 270",43.214958,76.893317
15190,2025-02-20,,,59.7,47.77,"Rozybakieva, 270",43.214958,76.893317
15191,2025-02-21,,,86.2,79.59,"Rozybakieva, 270",43.214958,76.893317
15192,2025-02-22,,,105.67,98.33,"Rozybakieva, 270",43.214958,76.893317
15193,2025-02-23,,,62.87,49.8,"Rozybakieva, 270",43.214958,76.893317
15194,2025-03-03,,,14.57,13.3,"Rozybakieva, 270",43.214958,76.893317
15195,2025-03-04,,,25.4,24.2,"Rozybakieva, 270",43.214958,76.893317
15196,2025-03-05,,,32.2,28.6,"Rozybakieva, 270",43.214958,76.893317
15197,2025-03-06,,,29.53,27.2,"Rozybakieva, 270",43.214958,76.893317
15198,2025-03-07,,,12.37,11.6,"Rozybakieva, 270",43.214958,76.893317
15199,2025-03-08,,,7.2,6.67,"Rozybakieva, 270",43.214958,76.893317
15200,2025-03-09,,,5.77,5.43,"Rozybakieva, 270",43.214958,76.893317
15201,2025-03-10,,,33.67,29.8,"Rozybakieva, 270",43.214958,76.893317
15202,2025-03-11,,,36.4,32.0,"Rozybakieva, 270",43.214958,76.893317
15203,2025-03-12,,,35.93,31.0,"Rozybakieva, 270",43.214958,76.893317
15204,2025-03-13,,,53.73,44.07,"Rozybakieva, 270",43.214958,76.893317
15205,2025-03-14,,,52.37,42.93,"Rozybakieva, 270",43.214958,76.893317
15206,2025-03-15,,,39.02,33.29,"Rozybakieva, 270",43.214958,76.893317
15207,2025-03-16,,,22.0,20.93,"Rozybakieva, 270",43.214958,76.893317
15208,2025-03-24,,,24.67,23.53,"Rozybakieva, 270",43.214958,76.893317
15209,2025-03-25,,,13.2,12.07,"Rozybakieva, 270",43.214958,76.893317
15210,2025-03-26,,,23.47,22.3,"Rozybakieva, 270",43.214958,76.893317
15211,2025-03-27,,,30.47,28.53,"Rozybakieva, 270",43.214958,76.893317
15212,2025-03-28,,,25.57,23.77,"Rozybakieva, 270",43.214958,76.893317
15213,2025-03-29,,,29.47,27.67,"Rozybakieva, 270",43.214958,76.893317
15214,2025-03-30,,,39.4,33.74,"Rozybakieva, 270",43.214958,76.893317
15215,2025-03-31,,,17.67,16.53,"Rozybakieva, 270",43.214958,76.893317
15216,2025-04-01,,,17.79,17.07,"Rozybakieva, 270",43.214958,76.893317
15217,2025-04-02,,,35.2,31.53,"Rozybakieva, 270",43.214958,76.893317
15218,2025-04-03,,,19.6,19.32,"Rozybakieva, 270",43.214958,76.893317
15219,2025-04-04,,,4.93,4.59,"Rozybakieva, 270",43.214958,76.893317
15220,2025-04-05,,,3.3,2.94,"Rozybakieva, 270",43.214958,76.893317
15221,2025-04-06,,,10.87,10.47,"Rozybakieva, 270",43.214958,76.893317
15222,2025-04-14,,,4.39,4.06,"Rozybakieva, 270",43.214958,76.893317
15223,2025-04-15,,,10.83,10.2,"Rozybakieva, 270",43.214958,76.893317
15224,2025-04-16,,,4.84,4.56,"Rozybakieva, 270",43.214958,76.893317
15225,2023-05-15,22.09,9.33,10.34,10.28,School 192,43.170202,76.850401
15226,2023-05-16,20.45,13.58,11.84,11.68,School 192,43.170202,76.850401
15227,2023-05-17,21.49,9.76,11.33,12.16,School 192,43.170202,76.850401
15228,2023-05-18,17.76,8.36,6.67,3.37,School 192,43.170202,76.850401
15229,2023-05-19,19.5,10.33,8.5,5.79,School 192,43.170202,76.850401
15230,2023-05-20,17.0,7.34,7.43,6.43,School 192,43.170202,76.850401
15231,2023-05-21,17.38,11.75,11.26,11.07,School 192,43.170202,76.850401
15232,2023-05-22,20.51,7.78,6.84,4.47,School 192,43.170202,76.850401
15233,2023-05-23,17.45,7.58,7.55,6.9,School 192,43.170202,76.850401
15234,2023-05-24,18.22,11.86,10.88,11.37,School 192,43.170202,76.850401
15235,2023-05-25,17.42,14.28,13.36,15.47,School 192,43.170202,76.850401
15236,2023-05-26,15.31,7.99,10.61,12.26,School 192,43.170202,76.850401
15237,2023-05-27,15.26,8.25,9.61,10.26,School 192,43.170202,76.850401
15238,2023-05-28,17.3,15.53,12.04,13.54,School 192,43.170202,76.850401
15239,2023-05-29,23.16,13.44,12.33,14.01,School 192,43.170202,76.850401
15240,2023-05-30,22.99,8.13,9.22,9.9,School 192,43.170202,76.850401
15241,2023-05-31,19.63,10.38,10.88,11.83,School 192,43.170202,76.850401
15242,2023-06-01,17.8,5.76,8.81,10.18,School 192,43.170202,76.850401
15243,2023-06-02,13.81,4.12,8.33,10.34,School 192,43.170202,76.850401
15244,2023-06-03,19.39,6.43,9.78,10.47,School 192,43.170202,76.850401
15245,2023-06-04,18.14,6.05,10.18,11.68,School 192,43.170202,76.850401
15246,2023-06-05,21.05,6.69,10.8,12.62,School 192,43.170202,76.850401
15247,2023-06-06,20.16,5.67,9.61,11.21,School 192,43.170202,76.850401
15248,2023-06-07,17.93,3.7,8.41,10.11,School 192,43.170202,76.850401
15249,2023-06-08,17.89,4.38,9.34,11.12,School 192,43.170202,76.850401
15250,2023-06-09,21.59,4.54,8.73,12.33,School 192,43.170202,76.850401
15251,2023-06-10,23.71,10.86,10.97,11.72,School 192,43.170202,76.850401
15252,2023-06-11,20.71,14.48,11.58,11.24,School 192,43.170202,76.850401
15253,2023-06-12,22.22,18.2,15.24,16.13,School 192,43.170202,76.850401
15254,2023-06-13,20.34,20.35,17.89,18.26,School 192,43.170202,76.850401
15255,2023-06-14,25.45,16.02,15.62,16.26,School 192,43.170202,76.850401
15256,2023-06-15,17.97,8.61,10.84,12.52,School 192,43.170202,76.850401
15257,2023-06-16,23.13,8.72,11.3,13.74,School 192,43.170202,76.850401
15258,2023-06-17,23.79,9.36,12.89,16.57,School 192,43.170202,76.850401
15259,2023-06-18,16.42,7.29,10.49,12.4,School 192,43.170202,76.850401
15260,2023-06-19,18.38,6.42,9.34,9.84,School 192,43.170202,76.850401
15261,2023-06-20,20.17,5.04,8.11,8.85,School 192,43.170202,76.850401
15262,2023-06-21,20.77,8.71,8.77,7.65,School 192,43.170202,76.850401
15263,2023-06-22,25.93,16.8,13.16,13.19,School 192,43.170202,76.850401
15264,2023-06-23,19.67,12.67,12.92,12.84,School 192,43.170202,76.850401
15265,2023-06-24,22.6,11.73,12.8,12.9,School 192,43.170202,76.850401
15266,2023-06-25,13.3,8.22,8.78,8.02,School 192,43.170202,76.850401
15267,2023-06-26,16.26,5.55,7.71,7.44,School 192,43.170202,76.850401
15268,2023-06-27,21.14,7.4,10.92,12.68,School 192,43.170202,76.850401
15269,2023-06-28,18.88,7.11,10.01,10.48,School 192,43.170202,76.850401
15270,2023-06-29,21.74,6.34,8.03,7.25,School 192,43.170202,76.850401
15271,2023-06-30,17.69,7.1,7.43,6.28,School 192,43.170202,76.850401
15272,2023-07-01,18.64,3.92,8.47,10.81,School 192,43.170202,76.850401
15273,2023-07-02,22.0,6.96,10.82,12.55,School 192,43.170202,76.850401
15274,2023-07-03,18.21,6.34,9.96,10.88,School 192,43.170202,76.850401
15275,2023-07-04,14.59,5.12,9.11,10.01,School 192,43.170202,76.850401
15276,2023-07-05,21.58,3.89,6.45,5.75,School 192,43.170202,76.850401
15277,2023-07-06,18.66,7.36,7.94,5.77,School 192,43.170202,76.850401
15278,2023-07-07,19.8,5.83,7.21,5.5,School 192,43.170202,76.850401
15279,2023-07-08,18.32,5.08,6.11,5.01,School 192,43.170202,76.850401
15280,2023-07-09,17.54,14.36,13.49,11.66,School 192,43.170202,76.850401
15281,2023-07-10,18.67,8.71,11.13,11.88,School 192,43.170202,76.850401
15282,2023-07-11,17.23,6.37,10.0,10.81,School 192,43.170202,76.850401
15283,2023-07-12,21.16,9.65,11.95,13.33,School 192,43.170202,76.850401
15284,2023-07-13,23.09,8.88,12.6,14.33,School 192,43.170202,76.850401
15285,2023-07-14,23.01,5.69,10.52,14.29,School 192,43.170202,76.850401
15286,2023-07-15,22.57,6.75,10.43,12.27,School 192,43.170202,76.850401
15287,2023-07-16,22.54,4.09,8.64,10.23,School 192,43.170202,76.850401
15288,2023-07-17,22.49,4.53,8.82,11.04,School 192,43.170202,76.850401
15289,2023-07-18,22.55,6.12,9.44,9.36,School 192,43.170202,76.850401
15290,2023-07-19,21.31,4.96,8.68,10.38,School 192,43.170202,76.850401
15291,2023-07-20,21.78,6.98,9.68,10.26,School 192,43.170202,76.850401
15292,2023-07-21,21.1,10.03,10.27,7.53,School 192,43.170202,76.850401
15293,2023-07-22,21.19,6.15,9.22,11.0,School 192,43.170202,76.850401
15294,2023-07-23,20.02,7.2,10.44,12.6,School 192,43.170202,76.850401
15295,2023-07-24,23.76,6.7,10.01,12.07,School 192,43.170202,76.850401
15296,2023-07-25,23.45,6.89,10.71,12.92,School 192,43.170202,76.850401
15297,2023-07-26,22.9,6.38,10.89,13.9,School 192,43.170202,76.850401
15298,2023-07-27,24.09,6.94,10.21,12.06,School 192,43.170202,76.850401
15299,2023-07-28,21.49,12.21,9.61,8.25,School 192,43.170202,76.850401
15300,2023-07-29,25.13,11.16,12.48,12.2,School 192,43.170202,76.850401
15301,2023-07-30,19.29,10.88,12.5,11.82,School 192,43.170202,76.850401
15302,2023-07-31,18.75,5.53,8.63,8.52,School 192,43.170202,76.850401
15303,2023-08-01,18.07,5.57,10.38,13.05,School 192,43.170202,76.850401
15304,2023-08-02,14.91,4.12,7.71,8.34,School 192,43.170202,76.850401
15305,2023-08-03,21.94,6.72,10.07,12.13,School 192,43.170202,76.850401
15306,2023-08-04,24.3,7.06,9.94,11.18,School 192,43.170202,76.850401
15307,2023-08-05,19.79,4.99,9.69,12.93,School 192,43.170202,76.850401
15308,2023-08-06,20.3,5.91,8.36,11.51,School 192,43.170202,76.850401
15309,2023-08-07,21.25,5.62,6.72,3.38,School 192,43.170202,76.850401
15310,2023-08-08,21.14,5.88,7.5,5.62,School 192,43.170202,76.850401
15311,2023-08-09,17.96,6.14,9.16,8.81,School 192,43.170202,76.850401
15312,2023-08-10,15.32,7.15,10.13,10.18,School 192,43.170202,76.850401
15313,2023-08-11,19.91,5.23,7.43,6.27,School 192,43.170202,76.850401
15314,2023-08-12,19.48,7.37,6.85,3.48,School 192,43.170202,76.850401
15315,2023-08-13,19.7,8.71,9.06,8.18,School 192,43.170202,76.850401
15316,2023-08-14,22.19,11.98,9.09,6.01,School 192,43.170202,76.850401
15317,2023-08-15,16.63,6.65,8.08,7.54,School 192,43.170202,76.850401
15318,2023-08-16,15.08,2.21,7.17,7.43,School 192,43.170202,76.850401
15319,2023-08-17,19.63,4.78,8.11,9.18,School 192,43.170202,76.850401
15320,2023-08-18,23.48,9.08,11.33,11.08,School 192,43.170202,76.850401
15321,2023-08-19,24.16,8.76,10.69,10.91,School 192,43.170202,76.850401
15322,2023-08-20,20.18,8.93,11.3,12.03,School 192,43.170202,76.850401
15323,2023-08-21,21.49,6.15,10.31,10.78,School 192,43.170202,76.850401
15324,2023-08-22,21.72,4.87,8.38,8.32,School 192,43.170202,76.850401
15325,2023-08-23,20.84,5.19,9.19,11.01,School 192,43.170202,76.850401
15326,2023-08-24,16.61,4.11,8.46,10.46,School 192,43.170202,76.850401
15327,2023-08-25,23.23,7.34,9.36,11.85,School 192,43.170202,76.850401
15328,2023-08-26,24.4,7.99,10.76,10.89,School 192,43.170202,76.850401
15329,2023-08-27,18.54,5.43,8.09,7.63,School 192,43.170202,76.850401
15330,2023-08-28,18.94,3.67,3.45,0.0,School 192,43.170202,76.850401
15331,2023-08-29,27.85,9.21,9.78,8.3,School 192,43.170202,76.850401
15332,2023-08-30,10.02,7.1,8.99,10.31,School 192,43.170202,76.850401
15333,2023-08-31,16.86,6.03,3.81,0.23,School 192,43.170202,76.850401
15334,2023-09-01,26.71,12.02,11.53,10.07,School 192,43.170202,76.850401
15335,2023-09-02,17.7,12.11,10.05,9.38,School 192,43.170202,76.850401
15336,2023-09-03,13.64,5.42,8.75,9.22,School 192,43.170202,76.850401
15337,2023-09-04,18.84,3.43,5.03,2.08,School 192,43.170202,76.850401
15338,2023-09-05,21.11,9.25,9.07,8.61,School 192,43.170202,76.850401
15339,2023-09-06,21.28,10.98,10.98,10.19,School 192,43.170202,76.850401
15340,2023-09-07,24.84,8.25,8.97,7.11,School 192,43.170202,76.850401
15341,2023-09-08,26.0,11.3,11.95,10.75,School 192,43.170202,76.850401
15342,2023-09-09,19.91,6.97,8.76,8.24,School 192,43.170202,76.850401
15343,2023-09-10,21.92,10.53,12.06,10.82,School 192,43.170202,76.850401
15344,2023-09-18,25.45,23.43,16.97,14.94,School 192,43.170202,76.850401
15345,2023-09-19,23.78,18.3,15.55,14.46,School 192,43.170202,76.850401
15346,2023-09-20,15.92,3.09,4.01,0.45,School 192,43.170202,76.850401
15347,2023-09-21,19.44,8.48,9.0,7.85,School 192,43.170202,76.850401
15348,2023-09-22,22.18,8.11,5.2,0.45,School 192,43.170202,76.850401
15349,2023-09-23,23.03,7.37,7.38,5.92,School 192,43.170202,76.850401
15350,2023-09-24,22.27,21.15,14.12,13.87,School 192,43.170202,76.850401
15351,2023-09-25,25.62,21.25,16.23,16.96,School 192,43.170202,76.850401
15352,2023-09-26,27.44,19.48,16.26,17.6,School 192,43.170202,76.850401
15353,2023-09-27,27.46,12.28,9.89,8.81,School 192,43.170202,76.850401
15354,2023-09-28,25.07,13.55,12.92,12.31,School 192,43.170202,76.850401
15355,2023-09-29,20.22,13.4,11.45,10.02,School 192,43.170202,76.850401
15356,2023-09-30,20.75,11.08,9.4,7.37,School 192,43.170202,76.850401
15357,2023-10-01,26.71,21.33,17.78,17.48,School 192,43.170202,76.850401
15358,2023-10-02,22.53,16.93,13.4,12.32,School 192,43.170202,76.850401
15359,2023-10-03,25.59,23.11,19.26,19.05,School 192,43.170202,76.850401
15360,2023-10-04,26.67,17.87,13.83,14.41,School 192,43.170202,76.850401
15361,2023-10-05,32.97,24.93,19.07,18.25,School 192,43.170202,76.850401
15362,2023-10-06,20.38,19.82,16.14,16.3,School 192,43.170202,76.850401
15363,2023-10-07,18.55,17.98,12.18,10.86,School 192,43.170202,76.850401
15364,2023-10-08,22.19,12.83,8.86,6.24,School 192,43.170202,76.850401
15365,2023-10-09,27.13,15.18,12.49,11.56,School 192,43.170202,76.850401
15366,2023-10-10,25.72,8.57,9.72,10.32,School 192,43.170202,76.850401
15367,2023-10-11,25.09,5.92,9.75,10.36,School 192,43.170202,76.850401
15368,2023-10-12,29.53,8.85,11.37,12.85,School 192,43.170202,76.850401
15369,2023-10-13,20.59,7.86,4.08,1.24,School 192,43.170202,76.850401
15370,2023-10-14,28.09,8.99,4.32,0.56,School 192,43.170202,76.850401
15371,2023-10-15,30.65,26.52,16.98,18.73,School 192,43.170202,76.850401
15372,2023-10-16,33.01,34.14,21.09,23.22,School 192,43.170202,76.850401
15373,2023-10-17,31.85,30.66,20.94,22.24,School 192,43.170202,76.850401
15374,2023-10-18,26.62,14.86,14.63,16.32,School 192,43.170202,76.850401
15375,2023-10-19,28.74,25.85,19.36,19.8,School 192,43.170202,76.850401
15376,2023-10-20,31.19,25.77,19.87,20.42,School 192,43.170202,76.850401
15377,2023-10-21,28.39,13.61,13.03,14.17,School 192,43.170202,76.850401
15378,2023-10-22,23.31,19.76,15.42,16.14,School 192,43.170202,76.850401
15379,2023-10-23,19.82,18.93,11.03,12.49,School 192,43.170202,76.850401
15380,2023-10-24,26.54,17.14,10.35,10.58,School 192,43.170202,76.850401
15381,2023-10-25,30.45,24.58,16.51,16.48,School 192,43.170202,76.850401
15382,2023-10-26,22.92,12.26,11.31,11.78,School 192,43.170202,76.850401
15383,2023-10-27,21.95,22.24,12.9,12.8,School 192,43.170202,76.850401
15384,2023-10-28,30.51,24.21,13.72,14.85,School 192,43.170202,76.850401
15385,2023-10-29,24.17,13.17,11.84,11.88,School 192,43.170202,76.850401
15386,2023-10-30,16.57,11.15,11.37,11.21,School 192,43.170202,76.850401
15387,2023-10-31,22.28,10.69,6.34,3.55,School 192,43.170202,76.850401
15388,2023-11-01,28.93,24.64,16.39,19.71,School 192,43.170202,76.850401
15389,2023-11-02,32.72,19.34,13.74,17.07,School 192,43.170202,76.850401
15390,2023-11-03,33.78,31.65,22.34,24.85,School 192,43.170202,76.850401
15391,2023-11-04,35.86,38.57,29.14,31.28,School 192,43.170202,76.850401
15392,2023-11-05,33.14,49.53,41.1,43.38,School 192,43.170202,76.850401
15393,2023-11-06,29.17,41.84,23.61,28.17,School 192,43.170202,76.850401
15394,2023-11-07,40.57,51.45,42.98,45.44,School 192,43.170202,76.850401
15395,2023-11-08,37.7,13.93,14.61,16.39,School 192,43.170202,76.850401
15396,2023-11-09,20.01,6.32,3.39,0.9,School 192,43.170202,76.850401
15397,2023-11-10,30.12,11.67,5.29,2.19,School 192,43.170202,76.850401
15398,2023-11-11,38.36,34.9,25.22,29.14,School 192,43.170202,76.850401
15399,2023-11-12,27.54,26.8,13.55,14.8,School 192,43.170202,76.850401
15400,2023-11-13,33.71,24.45,12.54,15.72,School 192,43.170202,76.850401
15401,2023-11-14,38.11,31.87,17.63,22.29,School 192,43.170202,76.850401
15402,2023-11-15,40.64,41.34,26.83,31.25,School 192,43.170202,76.850401
15403,2023-11-16,30.51,5.24,8.25,9.14,School 192,43.170202,76.850401
15404,2023-11-17,32.65,17.45,13.93,14.85,School 192,43.170202,76.850401
15405,2023-11-18,22.6,19.67,14.88,17.45,School 192,43.170202,76.850401
15406,2023-11-19,21.07,27.3,14.36,14.42,School 192,43.170202,76.850401
15407,2023-11-20,30.35,29.4,15.52,20.26,School 192,43.170202,76.850401
15408,2023-11-21,31.73,32.83,19.17,22.26,School 192,43.170202,76.850401
15409,2023-11-22,27.5,15.44,11.96,13.27,School 192,43.170202,76.850401
15410,2023-11-23,25.23,5.58,2.43,0.01,School 192,43.170202,76.850401
15411,2023-11-24,37.36,17.35,9.25,8.5,School 192,43.170202,76.850401
15412,2023-11-25,29.78,16.94,12.87,14.53,School 192,43.170202,76.850401
15413,2023-11-26,33.4,46.73,33.2,34.15,School 192,43.170202,76.850401
15414,2023-11-27,35.11,45.07,31.52,33.2,School 192,43.170202,76.850401
15415,2023-11-28,35.07,21.17,15.43,17.82,School 192,43.170202,76.850401
15416,2023-11-29,35.1,22.87,19.23,20.09,School 192,43.170202,76.850401
15417,2023-11-30,23.65,27.86,15.14,18.51,School 192,43.170202,76.850401
15418,2023-12-01,24.92,22.63,10.45,13.49,School 192,43.170202,76.850401
15419,2023-12-02,32.63,18.28,10.52,13.93,School 192,43.170202,76.850401
15420,2023-12-03,26.54,10.6,9.86,10.93,School 192,43.170202,76.850401
15421,2023-12-04,26.1,26.71,18.63,22.6,School 192,43.170202,76.850401
15422,2023-12-05,35.42,28.85,16.64,18.48,School 192,43.170202,76.850401
15423,2023-12-06,31.96,16.85,16.57,18.89,School 192,43.170202,76.850401
15424,2023-12-07,31.51,33.39,17.05,24.91,School 192,43.170202,76.850401
15425,2023-12-08,39.0,35.25,15.09,23.48,School 192,43.170202,76.850401
15426,2023-12-09,42.55,31.69,12.43,21.95,School 192,43.170202,76.850401
15427,2023-12-10,45.8,59.4,30.45,47.97,School 192,43.170202,76.850401
15428,2023-12-11,46.89,43.5,20.76,30.73,School 192,43.170202,76.850401
15429,2023-12-12,69.67,12.8,4.95,2.89,School 192,43.170202,76.850401
15430,2023-12-13,80.91,36.84,13.96,19.69,School 192,43.170202,76.850401
15431,2023-12-14,76.0,43.81,16.89,26.51,School 192,43.170202,76.850401
15432,2023-12-15,65.84,67.11,34.69,47.91,School 192,43.170202,76.850401
15433,2023-12-16,48.54,63.47,42.18,50.08,School 192,43.170202,76.850401
15434,2023-12-17,56.72,109.55,71.66,115.38,School 192,43.170202,76.850401
15435,2023-12-18,50.55,50.05,31.39,43.3,School 192,43.170202,76.850401
15436,2023-12-19,38.97,25.86,13.68,17.94,School 192,43.170202,76.850401
15437,2023-12-20,41.05,30.58,86.05,53.11,School 192,43.170202,76.850401
15438,2023-12-21,51.92,39.33,24.65,27.96,School 192,43.170202,76.850401
15439,2023-12-22,47.16,29.82,15.71,20.47,School 192,43.170202,76.850401
15440,2023-12-23,38.19,12.05,11.58,13.39,School 192,43.170202,76.850401
15441,2023-12-24,31.1,10.26,9.23,9.81,School 192,43.170202,76.850401
15442,2023-12-25,37.22,15.55,11.67,11.72,School 192,43.170202,76.850401
15443,2023-12-26,28.08,14.74,8.68,8.55,School 192,43.170202,76.850401
15444,2023-12-27,26.55,9.94,4.93,3.44,School 192,43.170202,76.850401
15445,2023-12-28,34.03,12.35,7.52,6.79,School 192,43.170202,76.850401
15446,2023-12-29,29.99,15.12,7.89,7.3,School 192,43.170202,76.850401
15447,2023-12-30,42.08,22.69,8.96,10.11,School 192,43.170202,76.850401
15448,2023-12-31,44.19,20.03,10.1,10.34,School 192,43.170202,76.850401
15449,2024-01-01,42.46,29.1,18.98,22.92,School 192,43.170202,76.850401
15450,2024-01-02,33.71,32.29,17.46,22.58,School 192,43.170202,76.850401
15451,2024-01-03,45.06,37.59,19.16,28.04,School 192,43.170202,76.850401
15452,2024-01-04,47.7,11.14,7.95,6.44,School 192,43.170202,76.850401
15453,2024-01-05,37.89,17.51,11.57,13.16,School 192,43.170202,76.850401
15454,2024-01-06,35.29,24.97,12.8,17.0,School 192,43.170202,76.850401
15455,2024-01-07,41.72,39.21,25.28,31.44,School 192,43.170202,76.850401
15456,2024-01-08,35.03,26.61,13.86,17.34,School 192,43.170202,76.850401
15457,2024-01-09,38.67,11.89,8.91,8.94,School 192,43.170202,76.850401
15458,2024-01-10,36.49,28.81,20.3,24.12,School 192,43.170202,76.850401
15459,2024-01-11,29.82,22.78,11.53,15.07,School 192,43.170202,76.850401
15460,2024-01-12,45.09,41.09,20.79,25.55,School 192,43.170202,76.850401
15461,2024-01-13,40.24,28.34,17.02,20.03,School 192,43.170202,76.850401
15462,2024-01-14,24.93,10.38,6.48,4.54,School 192,43.170202,76.850401
15463,2024-01-29,53.88,56.13,27.76,42.34,School 192,43.170202,76.850401
15464,2024-01-30,48.41,45.53,22.32,34.86,School 192,43.170202,76.850401
15465,2024-01-31,44.5,39.75,18.82,27.26,School 192,43.170202,76.850401
15466,2024-02-01,48.06,43.14,17.79,26.72,School 192,43.170202,76.850401
15467,2024-02-02,54.48,10.78,4.96,2.27,School 192,43.170202,76.850401
15468,2024-02-03,61.17,74.12,45.96,61.5,School 192,43.170202,76.850401
15469,2024-02-04,52.16,21.84,13.2,18.97,School 192,43.170202,76.850401
15470,2024-02-05,53.46,28.91,15.93,21.52,School 192,43.170202,76.850401
15471,2024-02-06,55.75,37.6,18.23,25.05,School 192,43.170202,76.850401
15472,2024-02-07,44.86,29.83,16.39,21.41,School 192,43.170202,76.850401
15473,2024-02-08,32.0,11.66,6.84,4.76,School 192,43.170202,76.850401
15474,2024-02-09,42.23,26.0,15.79,18.67,School 192,43.170202,76.850401
15475,2024-02-10,35.99,12.79,11.26,12.86,School 192,43.170202,76.850401
15476,2024-02-11,27.73,20.68,16.85,19.82,School 192,43.170202,76.850401
15477,2024-02-12,48.76,40.5,17.63,28.32,School 192,43.170202,76.850401
15478,2024-02-13,52.85,53.07,24.47,33.24,School 192,43.170202,76.850401
15479,2024-02-14,40.47,14.08,9.01,8.89,School 192,43.170202,76.850401
15480,2024-02-15,29.81,9.0,8.92,8.09,School 192,43.170202,76.850401
15481,2024-02-16,53.9,16.23,6.53,6.4,School 192,43.170202,76.850401
15482,2024-02-17,74.58,36.97,16.14,25.21,School 192,43.170202,76.850401
15483,2024-02-18,67.23,48.29,18.7,30.23,School 192,43.170202,76.850401
15484,2024-02-19,71.98,18.93,7.42,6.82,School 192,43.170202,76.850401
15485,2024-02-20,76.45,58.02,25.47,38.27,School 192,43.170202,76.850401
15486,2024-02-21,67.55,80.23,52.96,69.06,School 192,43.170202,76.850401
15487,2024-02-22,60.86,54.15,28.28,39.77,School 192,43.170202,76.850401
15488,2024-02-23,38.35,42.24,22.93,32.69,School 192,43.170202,76.850401
15489,2024-02-24,56.22,56.12,25.1,38.75,School 192,43.170202,76.850401
15490,2024-02-25,57.6,60.76,28.93,45.68,School 192,43.170202,76.850401
15491,2024-02-26,60.2,58.59,28.37,44.98,School 192,43.170202,76.850401
15492,2024-02-27,59.61,54.01,26.41,39.74,School 192,43.170202,76.850401
15493,2024-02-28,62.13,69.77,39.64,56.47,School 192,43.170202,76.850401
15494,2024-02-29,56.22,63.88,36.31,50.61,School 192,43.170202,76.850401
15495,2024-03-01,50.64,51.04,30.34,40.64,School 192,43.170202,76.850401
15496,2024-03-02,47.86,51.94,28.52,42.31,School 192,43.170202,76.850401
15497,2024-03-03,39.18,42.27,18.18,29.25,School 192,43.170202,76.850401
15498,2024-03-04,47.19,29.49,13.72,22.72,School 192,43.170202,76.850401
15499,2024-03-05,51.67,53.7,34.19,46.12,School 192,43.170202,76.850401
15500,2024-03-06,48.66,54.57,34.78,47.41,School 192,43.170202,76.850401
15501,2024-03-07,31.59,25.05,17.61,24.15,School 192,43.170202,76.850401
15502,2024-03-08,42.84,36.42,19.54,27.24,School 192,43.170202,76.850401
15503,2024-03-09,42.95,26.16,18.3,22.39,School 192,43.170202,76.850401
15504,2024-03-10,31.87,39.21,25.54,28.63,School 192,43.170202,76.850401
15505,2024-03-11,42.85,33.25,22.67,25.95,School 192,43.170202,76.850401
15506,2024-03-12,22.64,15.18,10.67,12.2,School 192,43.170202,76.850401
15507,2024-03-13,29.25,9.85,4.47,1.77,School 192,43.170202,76.850401
15508,2024-03-14,31.38,8.39,4.18,1.85,School 192,43.170202,76.850401
15509,2024-03-15,46.98,32.49,16.14,23.67,School 192,43.170202,76.850401
